Date,Open,High,Low,Close,Volume
2014-07-25,1.0361261591083215,1.0388221573795615,1.0339909207726934,1.0367311947351707,112084
2014-07-28,1.0309783835789792,1.0345450105813268,1.0282386738902196,1.029908947908995,142820
2014-07-29,1.0310313424503683,1.0371811762896748,1.0306824232915917,1.0326002195414652,76870
2014-07-30,1.0312058603859018,1.0393227352901842,1.0329697101487894,1.03413469073948,88985
2014-07-31,1.0349635751750574,1.0377212363269448,1.0333926892178964,1.0354307189161651,156236
2014-08-01,1.0377981687355955,1.0398216032576544,1.0332763743664124,1.0372258888939687,67215
2014-08-04,1.0349458982643214,1.0407324708481305,1.0321629435414126,1.0337051814744906,102110
2014-08-05,1.0344269593879682,1.0359953557059511,1.0339932459405465,1.0349062879939461,142815
2014-08-06,1.0359975000106831,1.0371319545468938,1.0359160604781616,1.0364239123844894,59215
2014-08-07,1.033920327485847,1.0349453918091012,1.0281999899540566,1.0327286611254873,131118
2014-08-08,1.0404588997600788,1.0467831646998578,1.0393701094965901,1.04240793334114,54024
2014-08-11,1.044474539338372,1.0496460511768062,1.040820325704705,1.0448804971190864,116949
2014-08-12,1.0388729362126852,1.0400803586944851,1.0349747017681716,1.038675147650701,121855
2014-08-13,1.0425586065904275,1.0452377915071016,1.0402806508068916,1.042090480037522,124982
2014-08-14,1.0364956204621794,1.041912271905152,1.0368241432808678,1.0370243023925407,85483
2014-08-15,1.041149329734382,1.0444914093916722,1.0396918163030338,1.0411134727330804,146279
2014-08-18,1.0445564408460353,1.0472800601834529,1.0439715418466091,1.0471621230001547,157740
2014-08-19,1.042187519662805,1.046289835981035,1.0422875002696828,1.0428739898108623,137572
2014-08-20,1.0483847434475766,1.0481302611093548,1.0477445955726643,1.0479095073560218,118157
2014-08-21,1.0490430441300516,1.0580202654390236,1.0476178915014596,1.0500745260725355,50511
2014-08-22,1.0544617236185088,1.0548802336927265,1.0532129864382767,1.054399530682947,59923
2014-08-25,1.064922660482126,1.067832389079599,1.059438172463473,1.0644469883944503,50558
2014-08-26,1.0627775976960518,1.065992312252071,1.0606283570124846,1.0631417760618402,137771
2014-08-27,1.059323219895908,1.060375405205874,1.0570553296168674,1.0591426744415993,40526
2014-08-28,1.0534273747126384,1.054999688832176,1.049906837927007,1.0544425208656965,157495
2014-08-29,1.0499331830712033,1.0592849307980667,1.0458110547202963,1.050150155938795,41753
2014-09-01,1.050385963715158,1.0550088603506989,1.0486641485465513,1.0497453921029452,66248
2014-09-02,1.051702596678126,1.0543810247960657,1.047934311883161,1.0515375337178887,54656
2014-09-03,1.0523756807844984,1.0545909023354523,1.0493375820324313,1.0529932942782338,63266
2014-09-04,1.057594481802586,1.0576324271921687,1.0568134084982541,1.057357404927203,104555
2014-09-05,1.0581817924712191,1.0614156632082685,1.0550955641266857,1.057426145394845,102995
2014-09-08,1.0629556912260858,1.0664366828020273,1.0620845499179217,1.0651391639657286,115756
2014-09-09,1.0649635569036924,1.0644803027555179,1.0599536820945556,1.0637306143365153,123574
2014-09-10,1.0779345015349686,1.0811875081956084,1.0745295247614182,1.0782970840391828,118277
2014-09-11,1.0821358843979967,1.0842646893108001,1.0777689100926038,1.0816756423011662,110377
2014-09-12,1.0783392244450307,1.0831030983208247,1.0763218920236997,1.077049729969212,142345
2014-09-15,1.0698286482695236,1.0733739433006035,1.0692754211325803,1.071298119722239,136111
2014-09-16,1.0731237399160531,1.077426343383516,1.0729221004408105,1.0738855983914686,105402
2014-09-17,1.0723768788593127,1.0767163240850222,1.070500393392257,1.0726864011214399,94176
2014-09-18,1.0756790095285944,1.0770436658910079,1.0742293034020123,1.0765227380150844,81733
2014-09-19,1.0809451325846904,1.0811581790704752,1.0722272829953314,1.079073009352766,54418
2014-09-22,1.0777559592734591,1.0789454614336569,1.0773083813104651,1.078680142317562,77185
2014-09-23,1.0735259739130805,1.0797695033664367,1.0739189420677722,1.0741226993194612,81745
2014-09-24,1.0662356557685182,1.0687704311869974,1.0651356225285216,1.0660177734281355,133417
2014-09-25,1.0623618089218254,1.0657860053220356,1.059943451863138,1.0636404638012995,93787
2014-09-26,1.0677820629552552,1.0687387985611434,1.0623862764860958,1.0682047309635043,120123
2014-09-29,1.0696882912346142,1.0731374934588611,1.067699602189802,1.0693488229633503,92035
2014-09-30,1.0623551433357046,1.0639945674163327,1.0598470367710764,1.0627088770422577,127804
2014-10-01,1.0635301510819624,1.0667141179863961,1.0596210942099895,1.063629480098142,105984
2014-10-02,1.0651165309652335,1.0682256803395638,1.0618834605020715,1.0656806299442771,92462
2014-10-03,1.0593746473703813,1.0613090526423543,1.0583844776091658,1.0609814723087838,77353
2014-10-06,1.0621387500394681,1.0691684203490985,1.058122276521092,1.0617972832413594,151055
2014-10-07,1.0639702830841595,1.0674384773086953,1.0605239211659636,1.0621063575117553,113644
2014-10-08,1.0560733214803413,1.0574534134424745,1.0540417888563514,1.0560538883666002,159097
2014-10-09,1.0581831098820371,1.0618391974700743,1.0566747208318972,1.057944792882172,88302
2014-10-10,1.0616502710961977,1.065946011844834,1.0545050989554663,1.0609153508913824,116979
2014-10-13,1.0653220986715917,1.0706587067251208,1.0639020080198862,1.0666760631284569,62435
2014-10-14,1.0741368486453349,1.079489807049672,1.0722157162009123,1.0723112230699814,97728
2014-10-15,1.0651656234351798,1.0691701621737586,1.0633935640791385,1.0649501533524017,138598
2014-10-16,1.0616978748317345,1.0624211424994807,1.0575281943631283,1.0599681584795049,41238
2014-10-17,1.0619222859206554,1.0627048196429545,1.0622413858152675,1.0627012810240315,120857
2014-10-20,1.067371821997973,1.0703712762493047,1.0643775098333017,1.0654347955651877,121610
2014-10-21,1.0690100873431676,1.0697615496140753,1.0679101248495901,1.0681820801351214,53049
2014-10-22,1.0895608854571583,1.0916819259290664,1.086718814233457,1.0889586476731594,97193
2014-10-23,1.0923270404821763,1.0940408885248956,1.0910464540975975,1.0920714690525168,75584
2014-10-24,1.098016743132751,1.1021312418682352,1.0980731025693184,1.0982896995540266,106634
2014-10-27,1.1048659016651492,1.1090590912778657,1.1026525977075896,1.1035410656793752,54679
2014-10-28,1.1072965082508697,1.1121058280065441,1.1068711068330754,1.1071411100687572,74505
2014-10-29,1.1032228537529143,1.1058502303434579,1.103790249259747,1.1053972471882871,91341
2014-10-30,1.1083603989046271,1.1096845315505002,1.1087096569371124,1.1096000290349748,141069
2014-10-31,1.1051152488017035,1.1076967984132395,1.104057862019355,1.1053206679526533,90374
2014-11-03,1.1043548828117462,1.106694047487738,1.099565494295067,1.1040126400159394,86998
2014-11-04,1.1012743279622825,1.1030907310371927,1.1004605466992463,1.1013366509391291,116970
2014-11-05,1.1031306450862248,1.1046240591451029,1.0996424226241794,1.1017875981874774,95701
2014-11-06,1.112438258040483,1.1150247299144018,1.111658342723733,1.1146129815063817,84859
2014-11-07,1.1044135769831496,1.1062512261398638,1.0997291251684316,1.104255019283555,73178
2014-11-10,1.106036145780945,1.10953196787904,1.104455776575231,1.1080505586772988,67575
2014-11-11,1.0999866708958,1.1059240063808773,1.0980441906792096,1.0991516318864545,59329
2014-11-12,1.0964574863641021,1.0992340842805655,1.094862284671019,1.0965610661127143,97254
2014-11-13,1.1030104938244651,1.1095114272374642,1.0984296680875467,1.1025478537503977,143090
2014-11-14,1.1019494912094896,1.1030177036755573,1.1016356388814994,1.1029022696874684,147373
2014-11-17,1.0983785594492605,1.1015017216324454,1.0949804419133649,1.096975018382336,155474
2014-11-18,1.094197340677674,1.097544847501543,1.0914627771679923,1.0930586744971869,124029
2014-11-19,1.0974192123805702,1.0971934512002903,1.0936744379076548,1.0967791931307567,127366
2014-11-20,1.0926397088543105,1.095571520222511,1.0904650751166576,1.0927812428723114,144139
2014-11-21,1.0945989358939259,1.0979811576789018,1.0939018355920007,1.093964592555078,140290
2014-11-24,1.093440399185584,1.0953232778383255,1.0924216934792388,1.0942138908528165,113662
2014-11-25,1.091587856936706,1.0925925319567256,1.0862387356659666,1.0906547411009193,147374
2014-11-26,1.1042275472492624,1.1056360504774503,1.0977122698379254,1.1024091444278008,80068
2014-11-27,1.1070928762267023,1.1059113850702076,1.1039444064447719,1.1059088785030022,98951
2014-11-28,1.0939685213469275,1.0970198303155851,1.0924463516386216,1.0947672662482464,127629
2014-12-01,1.0961843994364093,1.1028684612425803,1.0934227762805446,1.0957883625461189,153852
2014-12-02,1.090756136898265,1.0936330033212147,1.0919383772418099,1.092168465313545,75171
2014-12-03,1.0974612204724201,1.0989346704515588,1.0958886697728687,1.0968334036591918,48262
2014-12-04,1.0929879698504057,1.097914388511533,1.0910692874115462,1.092495687565051,83270
2014-12-05,1.0898275272445674,1.0939101114758063,1.0894402648402342,1.0918691219694565,60785
2014-12-08,1.0933577826093226,1.09541717158104,1.093500647396989,1.0946295054838635,79469
2014-12-09,1.099066905221754,1.1009820977363516,1.0989775870154836,1.099378181947295,108831
2014-12-10,1.0924712630306663,1.0960733311947481,1.0911626417206033,1.092800042575151,121223
2014-12-11,1.0896543476165605,1.0962866471613044,1.0887839919175561,1.0909738553317292,85643
2014-12-12,1.088809523558241,1.094888304526277,1.0822833661215818,1.0883861644909325,107657
2014-12-15,1.0851094005299622,1.0861153336189646,1.0823817221085696,1.0848365927568708,43582
2014-12-16,1.0942425109830793,1.0996770058635226,1.0889879150640864,1.0944551298311411,152781
2014-12-17,1.095844690128977,1.0985460559948657,1.0900877802070437,1.0966735466740016,70280
2014-12-18,1.0909242661146605,1.0923874432148852,1.0892894724416782,1.0897814045894314,158885
2014-12-19,1.0966065731116,1.0949286554723838,1.0926161566083137,1.0947942429344781,82589
2014-12-22,1.105937666560861,1.1079164653220024,1.1057827382300105,1.1064727141483501,144004
2014-12-23,1.111518604569289,1.1135140315996848,1.1117570311055074,1.1121994562817024,80000
2014-12-24,1.1043244429190746,1.10556299357378,1.0984734496872899,1.1037822566136801,142592
2014-12-25,1.1007188135177506,1.1021251527041231,1.0951178675622457,1.1011130443380461,137208
2014-12-26,1.107955777514767,1.1114289468769454,1.10712646501457,1.1081102449809437,41085
2014-12-29,1.105013016867266,1.1059148425804444,1.1037476745454056,1.104196294597844,121427
2014-12-30,1.1045363465549427,1.109516203061872,1.1052356405847839,1.1066493341979293,55600
2014-12-31,1.112408446802373,1.111515365264001,1.1054209062866778,1.1109438868935004,137994
2015-01-01,1.105887331945596,1.1096307802054433,1.1042431580962333,1.1058069613158403,99801
2015-01-02,1.1050229959483346,1.1095153314625246,1.1012597220356455,1.1054778925225726,101739
2015-01-05,1.0876094782413535,1.089233517016367,1.0867994488606805,1.0877065388143856,114181
2015-01-06,1.08210895933164,1.085948872843182,1.0793983357539638,1.082149616390692,157309
2015-01-07,1.078912841785018,1.084396139848347,1.080639442485711,1.0807838962749916,147114
2015-01-08,1.0756676233020204,1.0760949434458782,1.0696600934781069,1.0740619670088853,81596
2015-01-09,1.0829091456373139,1.085924765875366,1.0794275116146832,1.0828643955815032,157036
2015-01-12,1.0756250618523122,1.0769162997464958,1.074884784150776,1.0751487686572492,110410
2015-01-13,1.0738066117801608,1.0734750149346521,1.0670952418001287,1.0727858026957304,119303
2015-01-14,1.0723911101919616,1.0761833393025066,1.072519004801077,1.0734873151368467,92188
2015-01-15,1.0817631412602715,1.0822929599888564,1.0797483632610536,1.0812511992016516,66825
2015-01-16,1.0732290423796151,1.0786229448777973,1.0724437632603627,1.0735163594691612,50913
2015-01-19,1.080692250864719,1.0834709867588388,1.0788842081427998,1.079777926472858,121751
2015-01-20,1.0775361243139183,1.082544928143659,1.0758667246849627,1.079833175053297,124269
2015-01-21,1.074440347667486,1.0747361226798473,1.072720504669867,1.0745468291335953,54332
2015-01-22,1.076383201274894,1.078475261623834,1.074937191557301,1.077032458687941,94895
2015-01-23,1.078570985927734,1.0787505640432569,1.0711303377183112,1.0781049610961573,44432
2015-01-26,1.0753795656879541,1.0784026437734007,1.073677162208658,1.074874327258275,128095
2015-01-27,1.0744886606614956,1.0767946787976095,1.0720845927493898,1.0752495350759106,66570
2015-01-28,1.0724156972092582,1.0759530085613087,1.0719342531317146,1.0731799879482316,145569
2015-01-29,1.0736704522751506,1.080807233709986,1.0681905946059171,1.073789283561969,46103
2015-01-30,1.0763841211581573,1.0779782143076722,1.0759636727572983,1.077350118768248,149316
2015-02-02,1.0868418940629658,1.0864075632010537,1.0848239602878016,1.085927560762362,55900
2015-02-03,1.0788289676125,1.0823483104091265,1.0788117133590098,1.0792274261491546,98415
2015-02-04,1.0876282239960655,1.0916154669664546,1.0905757047012883,1.0907991643163792,107567
2015-02-05,1.0797993907224204,1.0814980191126617,1.0793506210999253,1.0802042751103889,102713
2015-02-06,1.0782638031648135,1.087454868088066,1.0784059966160986,1.079384791570412,123169
2015-02-09,1.0807986078983436,1.0834580794303672,1.0808404753569414,1.0825645692989159,98639
2015-02-10,1.0827451198099198,1.0851200384229247,1.081043031162681,1.0840865974437368,128728
2015-02-11,1.0808347850178646,1.081094510452475,1.077228336686519,1.08071654547214,125476
2015-02-12,1.081026915316808,1.0830629263929021,1.075954745668924,1.0795925246107385,146823
2015-02-13,1.0772718804314159,1.0818019171100908,1.0703254927412396,1.076934601234941,48988
2015-02-16,1.073114493517108,1.0800973757800056,1.072057343965635,1.073765736074187,143603
2015-02-17,1.078828424556484,1.080236130300214,1.0773517708377998,1.078336806282693,118488
2015-02-18,1.0797675015831572,1.0855586417706171,1.0768362567540346,1.080263440060973,132905
2015-02-19,1.0757795350622703,1.0778993189356867,1.0745141563207077,1.0765272913162327,141398
2015-02-20,1.0801321117142055,1.083010596890304,1.0810022429839523,1.0813804168976304,42977
2015-02-23,1.0811459261129819,1.0859373910319785,1.0823473697796604,1.0830432324465393,155650
2015-02-24,1.087029989751478,1.0921088387152433,1.0842679248037883,1.0874540138512718,144029
2015-02-25,1.0910552881884161,1.0911097865096449,1.090358366690045,1.0908828703436642,94641
2015-02-26,1.0862655771452565,1.0891816717640805,1.0849892254371647,1.0863705462544317,41268
2015-02-27,1.0828813524151646,1.0888406394992274,1.0808437495338024,1.083331982691952,154465
2015-03-02,1.0863589973972987,1.0900631208373108,1.0849926158207446,1.0873873897375943,94431
2015-03-03,1.0913744242079058,1.093385338002541,1.0856794189135575,1.0907110033938625,56756
2015-03-04,1.0891605612087278,1.0937185884689564,1.088749191422573,1.0905970213573561,60764
2015-03-05,1.092083823896051,1.0952259455875057,1.0889961837569835,1.0912369935284543,99912
2015-03-06,1.0971298188040635,1.105485440541247,1.0953323295870472,1.0982304840859185,80385
2015-03-09,1.0941629681440626,1.0961566232115734,1.0922921281591154,1.094986874853141,55032
2015-03-10,1.0963757876410154,1.098347221962577,1.0972516602557691,1.0979862976819543,135014
